Model           TIME(t) ACC(t)  ERR(t)  ACC(v)  ERR(v)  Parameters
SYN2020-LUCID   0.23500 0.97297 0.17269 0.99685 0.15270 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.12700 0.97473 0.16397 0.99685 0.15077 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.15100 0.97332 0.17276 0.99685 0.13704 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.21906 0.98245 0.15405 0.99685 0.13675 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25255 0.97929 0.14223 0.99685 0.13213 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22051 0.97789 0.14048 0.99685 0.13188 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.30300 0.97262 0.15418 0.99685 0.12761 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.30055 0.96981 0.14979 0.99685 0.12169 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.32000 0.97192 0.15602 0.99685 0.12443 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.29400 0.97999 0.14577 0.99685 0.11663 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.32442 0.98245 0.14038 0.99685 0.12240 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.28002 0.97262 0.14289 0.99685 0.11335 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26600 0.98385 0.13854 0.99685 0.11343 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.29000 0.97718 0.13325 0.99685 0.11696 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.35100 0.97929 0.13538 0.99685 0.10643 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.32000 0.97824 0.14411 0.99685 0.11076 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.29600 0.98526 0.12224 0.99685 0.10326 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.32600 0.98245 0.12982 0.99685 0.10857 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.27000 0.97613 0.13372 0.99685 0.09889 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23400 0.98034 0.13529 0.99685 0.10144 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22600 0.98385 0.12441 0.99685 0.09684 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26500 0.97964 0.13585 0.99685 0.10054 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23153 0.98034 0.13310 0.99685 0.09640 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23400 0.98385 0.12090 0.99685 0.09769 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23400 0.98350 0.12209 0.99685 0.09628 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.42739 0.98315 0.12318 0.99685 0.09092 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.37500 0.98421 0.11807 0.99685 0.09822 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.27710 0.98280 0.12442 0.99685 0.08674 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23100 0.98315 0.12207 0.99685 0.08887 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22500 0.98350 0.11483 0.99685 0.09362 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.98034 0.12701 0.99685 0.08535 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.98245 0.12085 0.99685 0.09181 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23206 0.98210 0.12073 0.99685 0.08410 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23400 0.98175 0.12196 0.99685 0.08500 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23500 0.98140 0.12172 0.99685 0.08614 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23300 0.98034 0.12288 0.99685 0.08098 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23000 0.98350 0.11624 0.99685 0.08527 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23100 0.98280 0.11837 0.99685 0.07910 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25800 0.98140 0.11249 0.99685 0.07963 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23900 0.98280 0.11415 0.99685 0.08183 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.24200 0.98385 0.11161 0.99685 0.07941 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23606 0.98140 0.11961 0.99685 0.07755 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25955 0.98245 0.11402 0.99685 0.07890 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.98070 0.11761 0.99685 0.07990 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22800 0.98385 0.10585 0.99685 0.07883 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23700 0.97999 0.11666 0.99685 0.07628 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25702 0.98631 0.10152 0.99685 0.07520 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22600 0.98421 0.10490 0.99685 0.07432 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23500 0.97929 0.12065 0.99685 0.07222 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23500 0.98421 0.10368 0.99685 0.07508 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22700 0.98350 0.10451 0.99685 0.07443 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23800 0.98315 0.10598 0.99685 0.07789 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26000 0.98245 0.11151 0.99685 0.07049 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26400 0.98280 0.10491 0.99685 0.07700 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.98280 0.10739 0.99685 0.07182 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.29300 0.98210 0.11077 0.99685 0.07869 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25800 0.98034 0.12056 0.99685 0.07108 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23206 0.98245 0.11149 0.99685 0.06890 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22900 0.97929 0.12006 0.99685 0.07228 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22400 0.98175 0.10959 0.99685 0.07023 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.38000 0.98245 0.10848 0.99685 0.07019 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23500 0.98105 0.11140 0.99685 0.07016 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23305 0.98140 0.10851 0.99685 0.06966 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26202 0.98315 0.10413 0.99685 0.06883 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22600 0.98140 0.11061 0.99685 0.06679 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25659 0.98561 0.09411 0.99685 0.06697 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.27900 0.98456 0.10062 0.99685 0.06993 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.98456 0.10029 0.99685 0.06413 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.24000 0.98385 0.10159 0.99685 0.06658 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26500 0.98210 0.10526 0.99685 0.06384 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.97929 0.11546 0.99685 0.06896 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23103 0.98210 0.10717 0.99685 0.06296 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23600 0.97929 0.11661 0.99685 0.06197 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26138 0.98491 0.09372 0.99685 0.06468 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23500 0.98210 0.10386 0.99685 0.06206 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23300 0.98491 0.09377 0.99685 0.06675 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23000 0.98210 0.10325 0.99685 0.06319 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23700 0.98105 0.10555 0.99685 0.06453 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23400 0.97754 0.11631 0.99685 0.06137 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22800 0.98245 0.09989 0.99685 0.06002 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23000 0.98105 0.10251 0.99685 0.06109 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.21002 0.97718 0.11896 0.99685 0.06460 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25606 0.98210 0.10281 0.99685 0.06272 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26100 0.98105 0.10589 0.99685 0.06145 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22600 0.98140 0.10471 0.99685 0.06224 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.87727 0.32854 0.71657 0.52050 0.69769 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.12700 0.49526 0.69860 0.47950 0.70101 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22603 0.50228 0.69939 0.47950 0.69931 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19700 0.50474 0.69834 0.52050 0.69658 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22800 0.49772 0.69721 0.52050 0.69530 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.17000 0.49772 0.69626 0.52050 0.69514 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22951 0.49526 0.69539 0.47950 0.69566 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19800 0.50228 0.69502 0.47950 0.69550 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22400 0.50228 0.69466 0.47950 0.69445 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23000 0.50474 0.69420 0.52050 0.69351 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19744 0.49772 0.69395 0.52050 0.69325 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19400 0.49772 0.69382 0.52050 0.69353 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.20631 0.49526 0.69369 0.47950 0.69399 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19200 0.50228 0.69368 0.47950 0.69408 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19100 0.50228 0.69366 0.47950 0.69368 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19400 0.50474 0.69359 0.52050 0.69328 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19400 0.49772 0.69355 0.52050 0.69316 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.15900 0.49772 0.69345 0.52050 0.69327 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23200 0.49526 0.69331 0.47950 0.69343 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19600 0.50228 0.69323 0.47950 0.69341 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19600 0.50228 0.69321 0.52050 0.69322 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19400 0.49772 0.69325 0.52050 0.69309 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23200 0.49772 0.69328 0.52050 0.69312 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19300 0.49526 0.69327 0.47950 0.69325 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.16400 0.50228 0.69322 0.47950 0.69331 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19300 0.50228 0.69319 0.47950 0.69323 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.15900 0.50228 0.69317 0.52050 0.69310 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.16300 0.49772 0.69318 0.52050 0.69306 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19251 0.49772 0.69319 0.52050 0.69314 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.16000 0.49526 0.69318 0.47950 0.69322 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.16300 0.50228 0.69317 0.47950 0.69321 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.32400 0.50228 0.69316 0.52050 0.69313 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19300 0.49526 0.69316 0.52050 0.69309 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.20106 0.49526 0.69317 0.52050 0.69311 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.17000 0.49526 0.69317 0.47950 0.69316 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19300 0.50228 0.69316 0.47950 0.69318 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.17403 0.50228 0.69315 0.52050 0.69314 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22700 0.49526 0.69315 0.52050 0.69310 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23100 0.49526 0.69316 0.52050 0.69311 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.20000 0.49526 0.69316 0.52050 0.69314 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19403 0.49526 0.69316 0.47950 0.69316 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.20400 0.50228 0.69315 0.52050 0.69314 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.20100 0.49526 0.69315 0.52050 0.69311 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26367 0.49526 0.69316 0.52050 0.69311 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.25600 0.49526 0.69316 0.52050 0.69313 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23007 0.49526 0.69316 0.52050 0.69314 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.27500 0.49526 0.69315 0.52050 0.69313 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23000 0.49526 0.69315 0.52050 0.69312 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.26200 0.49526 0.69316 0.52050 0.69312 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.13900 0.49526 0.69316 0.52050 0.69313 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22600 0.49526 0.69316 0.52050 0.69314 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.23100 0.49526 0.69315 0.52050 0.69313 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.22600 0.49526 0.69315 0.52050 0.69312 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.19803 0.49526 0.69316 0.52050 0.69312 lr=0.100,b=2048,n=010,t=010,k=001,h=(03,11),m=min
SYN2020-LUCID   0.76136 0.65672 0.68193 0.99685 0.65915 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.18500 0.75079 0.59917 0.95268 0.56961 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.16400 0.98421 0.47326 0.93375 0.45724 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22558 0.98070 0.36728 0.96215 0.35912 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19400 0.98561 0.31880 0.95268 0.30166 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19700 0.98034 0.28248 0.95268 0.26688 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.23200 0.98526 0.25448 0.94637 0.24231 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.23112 0.98421 0.23010 0.94637 0.22412 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.26154 0.98140 0.21653 0.94322 0.21161 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22500 0.98561 0.19854 0.94637 0.20301 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.16802 0.98210 0.19915 0.94637 0.19757 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.16100 0.98350 0.17829 0.94637 0.19565 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.18251 0.98491 0.17018 0.94637 0.19530 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.16100 0.98631 0.16486 0.96215 0.19280 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.25900 0.98807 0.15331 0.94637 0.20677 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.29000 0.98421 0.15415 0.96215 0.21179 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.20300 0.98701 0.14789 0.96215 0.21675 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.13000 0.98631 0.14772 0.96215 0.22600 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.12800 0.98701 0.14305 0.96215 0.21563 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.13525 0.98877 0.13113 0.96215 0.21131 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22820 0.99087 0.12231 0.96215 0.19358 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.26700 0.98561 0.13579 0.96215 0.18366 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.23400 0.98491 0.13201 0.96215 0.17685 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.16100 0.98421 0.13228 0.96215 0.16944 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.31900 0.98736 0.12575 0.96215 0.17069 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22800 0.98736 0.12057 0.96215 0.16417 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19400 0.98631 0.12061 0.96215 0.16042 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19300 0.98877 0.11820 0.96530 0.16042 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22600 0.98772 0.11323 0.96530 0.15891 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19400 0.98807 0.11449 0.96215 0.16321 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19500 0.98596 0.11888 0.96530 0.16078 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22800 0.99052 0.10348 0.96215 0.16181 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.19504 0.99087 0.10528 0.96215 0.15921 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.16200 0.98877 0.10335 0.97476 0.14866 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.13100 0.98772 0.11360 0.96530 0.15392 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.38100 0.98736 0.10669 0.96845 0.15030 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22700 0.99017 0.10320 0.96530 0.15795 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22800 0.98807 0.10326 0.97476 0.15074 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.23500 0.98842 0.10209 0.96530 0.15519 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.26300 0.98912 0.09923 0.96530 0.14987 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.22900 0.98982 0.09607 0.96530 0.14428 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
SYN2020-LUCID   0.23558 0.98982 0.09999 0.96215 0.15800 lr=0.100,b=1024,n=010,t=010,k=001,h=(03,11),m=max
