Model           TIME(t) ACC(t)  ERR(t)  ACC(v)  ERR(v)  Parameters
SYN2020-LUCID   0.12100 0.98350 0.12026 0.94953 0.13772 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.11900 0.98210 0.10487 0.99685 0.13000 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.12205 0.98561 0.10070 0.99685 0.12116 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.71292 0.67919 0.68138 0.99685 0.53191 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.13100 0.89084 0.46731 0.94006 0.37278 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.16100 0.97824 0.30321 0.93060 0.29477 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.15600 0.97683 0.24006 0.93375 0.26597 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.15600 0.97543 0.22689 0.93691 0.24564 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.13600 0.97613 0.21273 0.94322 0.22142 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.13800 0.97894 0.18852 0.94322 0.20487 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.12700 0.97824 0.17333 0.94006 0.19382 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.12502 0.97543 0.15219 0.93375 0.19784 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.12800 0.97578 0.14064 0.93691 0.19193 lr=0.100,b=2048,n=010,t=010,k=016,h=(03,11),m=min
SYN2020-LUCID   0.83100 0.58512 0.61543 0.99369 0.43793 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.11900 0.98245 0.30021 0.94322 0.28834 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12900 0.97859 0.21449 0.96215 0.25620 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.15400 0.97859 0.20198 0.95899 0.22574 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12700 0.98596 0.16786 0.96845 0.20289 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.13000 0.98421 0.14032 0.95899 0.18553 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.15000 0.98175 0.12192 0.94322 0.16794 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12100 0.98561 0.10508 0.95899 0.15951 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12200 0.98315 0.09483 0.95899 0.14030 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
SYN2020-LUCID   0.12200 0.98666 0.08686 0.97161 0.13073 lr=0.100,b=1024,n=010,t=010,k=016,h=(03,11),m=max
